"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",0.00119486383607934,"max_calcite","dfn_volume","FOmean",247
"2",1.219269525114e-08,"max_calcite","dfn_volume","TEmean",247
"3",1.00427093955995e-07,"max_calcite","dfn_volume","FOsd2",247
"4",1.09314407211746e-07,"max_calcite","dfn_volume","TEsd2",247
