"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.00475101680227435,"max_calcite","Pe","FOmean",1172
"2",6.06744543593791e-10,"max_calcite","Pe","TEmean",1172
"3",6.50282564426866e-07,"max_calcite","Pe","FOsd2",1172
"4",1.58429067995694e-07,"max_calcite","Pe","TEsd2",1172
