"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",0.000936558281714497,"max_calcite","Da_2_gypsum","FOmean",1018
"2",3.07051984982355e-09,"max_calcite","Da_2_gypsum","TEmean",1018
"3",5.04463108651294e-08,"max_calcite","Da_2_gypsum","FOsd2",1018
"4",3.37862559670716e-08,"max_calcite","Da_2_gypsum","TEsd2",1018
