"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00551498667067577,"max_calcite","Pe","FOmean",206
"2",3.21639945138386e-09,"max_calcite","Pe","TEmean",206
"3",3.96222276066288e-07,"max_calcite","Pe","FOsd2",206
"4",8.80280625300138e-08,"max_calcite","Pe","TEsd2",206
