"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",-0.00163346362701869,"max_calcite","Da_1_calcite","FOmean",1325
"2",5.11847948481564e-09,"max_calcite","Da_1_calcite","TEmean",1325
"3",5.21541416781639e-08,"max_calcite","Da_1_calcite","FOsd2",1325
"4",1.08739895282958e-08,"max_calcite","Da_1_calcite","TEsd2",1325
