"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.00254773717859396,"max_calcite","Da_1_gypsum","FOmean",885
"2",3.84718582831758e-09,"max_calcite","Da_1_gypsum","TEmean",885
"3",1.32347568469611e-06,"max_calcite","Da_1_gypsum","FOsd2",885
"4",5.03150391959637e-07,"max_calcite","Da_1_gypsum","TEsd2",885
