"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-6.83913288705548e-05,"max_calcite","dfn_volume","FOmean",31
"2",1.39585149842417e-08,"max_calcite","dfn_volume","TEmean",31
"3",7.06750574188386e-07,"max_calcite","dfn_volume","FOsd2",31
"4",3.75286667793648e-07,"max_calcite","dfn_volume","TEsd2",31
