"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00509037122965088,"max_calcite","Pe","FOmean",1166
"2",2.01182360429414e-09,"max_calcite","Pe","TEmean",1166
"3",7.11722362434915e-07,"max_calcite","Pe","FOsd2",1166
"4",2.92571290986507e-07,"max_calcite","Pe","TEsd2",1166
