"","Pe","output_var","input_var","sobol_type","boot_num"
"1",2.39860608083266e-05,"max_calcite","Pe","FOmean",1202
"2",3.14820561107176e-10,"max_calcite","Pe","TEmean",1202
"3",9.25465385719084e-07,"max_calcite","Pe","FOsd2",1202
"4",3.01978920192089e-07,"max_calcite","Pe","TEsd2",1202
