"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",-0.00114938004009762,"max_calcite","Da_2_calcite","FOmean",846
"2",1.27125706895784e-09,"max_calcite","Da_2_calcite","TEmean",846
"3",1.35526867824723e-07,"max_calcite","Da_2_calcite","FOsd2",846
"4",2.36184269903391e-08,"max_calcite","Da_2_calcite","TEsd2",846
