"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.00373898787147424,"max_calcite","Pe","FOmean",1490
"2",9.90012896001465e-09,"max_calcite","Pe","TEmean",1490
"3",1.51615002586261e-05,"max_calcite","Pe","FOsd2",1490
"4",1.01366555764135e-06,"max_calcite","Pe","TEsd2",1490
