"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",0.00204118006976962,"max_calcite","Da_2_calcite","FOmean",1266
"2",9.22285837406051e-10,"max_calcite","Da_2_calcite","TEmean",1266
"3",1.42972353951609e-07,"max_calcite","Da_2_calcite","FOsd2",1266
"4",9.73306385052197e-08,"max_calcite","Da_2_calcite","TEsd2",1266
