"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",0.00127419156193699,"max_calcite","Da_1_calcite","FOmean",227
"2",6.25160092871497e-10,"max_calcite","Da_1_calcite","TEmean",227
"3",2.0722927186274e-07,"max_calcite","Da_1_calcite","FOsd2",227
"4",2.51051076281571e-08,"max_calcite","Da_1_calcite","TEsd2",227
