"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.00033817503953594,"max_calcite","Pe","FOmean",788
"2",1.27887987421215e-09,"max_calcite","Pe","TEmean",788
"3",1.13223902433623e-07,"max_calcite","Pe","FOsd2",788
"4",4.03624807124701e-08,"max_calcite","Pe","TEsd2",788
