"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00115900605165403,"max_calcite","Pe","FOmean",1610
"2",5.22003498913229e-09,"max_calcite","Pe","TEmean",1610
"3",1.68304414083907e-07,"max_calcite","Pe","FOsd2",1610
"4",6.91914591991815e-08,"max_calcite","Pe","TEsd2",1610
