"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-0.00297720250436606,"max_calcite","dfn_volume","FOmean",151
"2",1.25122496566511e-08,"max_calcite","dfn_volume","TEmean",151
"3",3.44442631374925e-07,"max_calcite","dfn_volume","FOsd2",151
"4",1.48382014745457e-07,"max_calcite","dfn_volume","TEsd2",151
