"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",0.00515763851874753,"max_calcite","dfn_volume","FOmean",1069
"2",1.36818757891471e-08,"max_calcite","dfn_volume","TEmean",1069
"3",1.802863892917e-06,"max_calcite","dfn_volume","FOsd2",1069
"4",1.7905259336999e-06,"max_calcite","dfn_volume","TEsd2",1069
