"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",-0.000468626857875342,"max_calcite","Da_1_calcite","FOmean",449
"2",1.42917596686135e-09,"max_calcite","Da_1_calcite","TEmean",449
"3",4.34588298453614e-07,"max_calcite","Da_1_calcite","FOsd2",449
"4",3.45262192098188e-07,"max_calcite","Da_1_calcite","TEsd2",449
