"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-0.000205055073263672,"max_calcite","dfn_volume","FOmean",517
"2",3.53918178904661e-08,"max_calcite","dfn_volume","TEmean",517
"3",1.97721488379395e-06,"max_calcite","dfn_volume","FOsd2",517
"4",1.50820948876184e-06,"max_calcite","dfn_volume","TEsd2",517
