"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-0.00338781645263889,"max_calcite","dfn_volume","FOmean",835
"2",1.06126517929111e-08,"max_calcite","dfn_volume","TEmean",835
"3",2.00092118412233e-06,"max_calcite","dfn_volume","FOsd2",835
"4",3.36156127067378e-06,"max_calcite","dfn_volume","TEsd2",835
