"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",0.000473757569579068,"max_calcite","Da_1_gypsum","FOmean",1449
"2",7.87754197660439e-10,"max_calcite","Da_1_gypsum","TEmean",1449
"3",8.05612985097853e-08,"max_calcite","Da_1_gypsum","FOsd2",1449
"4",1.87642146579508e-08,"max_calcite","Da_1_gypsum","TEsd2",1449
