"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00430019730187164,"max_calcite","Pe","FOmean",140
"2",7.38375175594028e-09,"max_calcite","Pe","TEmean",140
"3",6.11637447827511e-07,"max_calcite","Pe","FOsd2",140
"4",6.06657870692891e-07,"max_calcite","Pe","TEsd2",140
