"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.0106384968276443,"max_calcite","Pe","FOmean",770
"2",2.8958684293977e-09,"max_calcite","Pe","TEmean",770
"3",1.66178976559025e-06,"max_calcite","Pe","FOsd2",770
"4",1.44288601610953e-06,"max_calcite","Pe","TEsd2",770
