"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00364344005732381,"max_calcite","Pe","FOmean",200
"2",1.66297822573913e-09,"max_calcite","Pe","TEmean",200
"3",1.24893939833121e-06,"max_calcite","Pe","FOsd2",200
"4",9.30538721698155e-07,"max_calcite","Pe","TEsd2",200
