"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-0.00164054161128449,"max_calcite","dfn_volume","FOmean",1105
"2",3.75686634138625e-09,"max_calcite","dfn_volume","TEmean",1105
"3",3.95335512149607e-07,"max_calcite","dfn_volume","FOsd2",1105
"4",1.01213015502936e-06,"max_calcite","dfn_volume","TEsd2",1105
