"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.00614684424499191,"max_calcite","Da_2_gypsum","FOmean",1000
"2",2.89361474288e-09,"max_calcite","Da_2_gypsum","TEmean",1000
"3",2.26413376370522e-07,"max_calcite","Da_2_gypsum","FOsd2",1000
"4",1.22281063342342e-07,"max_calcite","Da_2_gypsum","TEsd2",1000
