"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",-0.00129078930761778,"max_calcite","Da_1_calcite","FOmean",1181
"2",3.44449086400414e-09,"max_calcite","Da_1_calcite","TEmean",1181
"3",9.29783480032141e-08,"max_calcite","Da_1_calcite","FOsd2",1181
"4",9.46451665891806e-09,"max_calcite","Da_1_calcite","TEsd2",1181
