"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.00178210001644067,"max_calcite","Da_1_gypsum","FOmean",585
"2",5.48640548262524e-10,"max_calcite","Da_1_gypsum","TEmean",585
"3",3.27828318918855e-07,"max_calcite","Da_1_gypsum","FOsd2",585
"4",1.53792177264012e-07,"max_calcite","Da_1_gypsum","TEsd2",585
