"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.0055859382319946,"max_calcite","Pe","FOmean",800
"2",2.02691953244406e-09,"max_calcite","Pe","TEmean",800
"3",2.28391511241984e-07,"max_calcite","Pe","FOsd2",800
"4",1.11384380700262e-07,"max_calcite","Pe","TEsd2",800
