"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.00307550908986333,"max_calcite","Pe","FOmean",344
"2",9.4911638105245e-10,"max_calcite","Pe","TEmean",344
"3",7.35025492881468e-08,"max_calcite","Pe","FOsd2",344
"4",8.048863268396e-08,"max_calcite","Pe","TEsd2",344
