"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000884929447857832,"max_calcite","Pe","FOmean",686
"2",1.87984872952248e-09,"max_calcite","Pe","TEmean",686
"3",6.82910540573661e-07,"max_calcite","Pe","FOsd2",686
"4",5.61220714323838e-07,"max_calcite","Pe","TEsd2",686
