"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.00334856476655649,"max_calcite","Da_1_gypsum","FOmean",213
"2",2.79419831059718e-09,"max_calcite","Da_1_gypsum","TEmean",213
"3",2.95865311158263e-07,"max_calcite","Da_1_gypsum","FOsd2",213
"4",3.03592540996802e-08,"max_calcite","Da_1_gypsum","TEsd2",213
