"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-0.00280235143397596,"max_calcite","dfn_volume","FOmean",589
"2",2.45747716384241e-08,"max_calcite","dfn_volume","TEmean",589
"3",5.22118167873244e-07,"max_calcite","dfn_volume","FOsd2",589
"4",1.87226020638798e-07,"max_calcite","dfn_volume","TEsd2",589
