"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",0.00216651595088892,"max_calcite","dfn_volume","FOmean",253
"2",2.83961067038907e-08,"max_calcite","dfn_volume","TEmean",253
"3",1.21337792867876e-06,"max_calcite","dfn_volume","FOsd2",253
"4",1.8589549172815e-07,"max_calcite","dfn_volume","TEsd2",253
