"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",0.00174974271080606,"max_calcite","dfn_volume","FOmean",895
"2",1.35940008727697e-09,"max_calcite","dfn_volume","TEmean",895
"3",1.34188005948569e-06,"max_calcite","dfn_volume","FOsd2",895
"4",1.08210532090593e-06,"max_calcite","dfn_volume","TEsd2",895
