"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",0.000472072562263584,"max_calcite","Da_1_gypsum","FOmean",669
"2",3.58692740374929e-10,"max_calcite","Da_1_gypsum","TEmean",669
"3",7.84559603147841e-08,"max_calcite","Da_1_gypsum","FOsd2",669
"4",1.85693064687874e-08,"max_calcite","Da_1_gypsum","TEsd2",669
