"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.0028783760466469,"max_calcite","Da_1_gypsum","FOmean",717
"2",8.96619784280619e-10,"max_calcite","Da_1_gypsum","TEmean",717
"3",2.65417172949909e-06,"max_calcite","Da_1_gypsum","FOsd2",717
"4",1.25597860014069e-07,"max_calcite","Da_1_gypsum","TEsd2",717
