"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000526178364611777,"max_calcite","Pe","FOmean",182
"2",3.6015857172212e-09,"max_calcite","Pe","TEmean",182
"3",2.45899737547621e-07,"max_calcite","Pe","FOsd2",182
"4",1.38988946586256e-07,"max_calcite","Pe","TEsd2",182
