"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.00177692599884481,"max_calcite","Da_2_gypsum","FOmean",1474
"2",1.26390245694758e-09,"max_calcite","Da_2_gypsum","TEmean",1474
"3",8.94559625322456e-07,"max_calcite","Da_2_gypsum","FOsd2",1474
"4",3.96559389205979e-07,"max_calcite","Da_2_gypsum","TEsd2",1474
