"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-0.00467787044996947,"max_calcite","dfn_volume","FOmean",103
"2",6.38391647253931e-09,"max_calcite","dfn_volume","TEmean",103
"3",8.36274626789602e-07,"max_calcite","dfn_volume","FOsd2",103
"4",4.92114869095235e-07,"max_calcite","dfn_volume","TEsd2",103
