"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00534401805246202,"max_calcite","Pe","FOmean",194
"2",5.40265854773791e-09,"max_calcite","Pe","TEmean",194
"3",6.45742655383583e-07,"max_calcite","Pe","FOsd2",194
"4",1.96463870070952e-07,"max_calcite","Pe","TEsd2",194
