"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.00295831216975138,"max_calcite","Da_2_gypsum","FOmean",874
"2",2.69428379380363e-09,"max_calcite","Da_2_gypsum","TEmean",874
"3",6.84396774924918e-08,"max_calcite","Da_2_gypsum","FOsd2",874
"4",1.99597501402071e-08,"max_calcite","Da_2_gypsum","TEsd2",874
