"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",0.0191548741084597,"max_calcite","Da_2_calcite","FOmean",1212
"2",1.69062564591565e-08,"max_calcite","Da_2_calcite","TEmean",1212
"3",5.02921716270608e-08,"max_calcite","Da_2_calcite","FOsd2",1212
"4",5.04000930357441e-08,"max_calcite","Da_2_calcite","TEsd2",1212
