"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.00250370113215101,"max_calcite","Pe","FOmean",1706
"2",1.18964742324147e-08,"max_calcite","Pe","TEmean",1706
"3",2.17782962948793e-07,"max_calcite","Pe","FOsd2",1706
"4",1.32000113588792e-07,"max_calcite","Pe","TEsd2",1706
