"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",-0.00175239148951484,"max_calcite","Da_2_calcite","FOmean",408
"2",4.53378554527938e-10,"max_calcite","Da_2_calcite","TEmean",408
"3",4.53757099552296e-08,"max_calcite","Da_2_calcite","FOsd2",408
"4",4.50264592693318e-08,"max_calcite","Da_2_calcite","TEsd2",408
