"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",8.90856784526223e-05,"max_calcite","Da_2_gypsum","FOmean",862
"2",2.2888691412255e-10,"max_calcite","Da_2_gypsum","TEmean",862
"3",3.9295082809737e-07,"max_calcite","Da_2_gypsum","FOsd2",862
"4",2.95113211880127e-07,"max_calcite","Da_2_gypsum","TEsd2",862
