"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",0.000770933718992885,"max_calcite","dfn_volume","FOmean",1261
"2",3.11526124626331e-09,"max_calcite","dfn_volume","TEmean",1261
"3",3.41280025044207e-05,"max_calcite","dfn_volume","FOsd2",1261
"4",6.75216534675044e-07,"max_calcite","dfn_volume","TEsd2",1261
