"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.00216658092835796,"max_calcite","Pe","FOmean",1340
"2",5.68483512386715e-09,"max_calcite","Pe","TEmean",1340
"3",4.05202056290728e-06,"max_calcite","Pe","FOsd2",1340
"4",1.6204436364374e-06,"max_calcite","Pe","TEsd2",1340
