"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-0.00398907534164938,"max_calcite","dfn_volume","FOmean",619
"2",4.39001925877739e-09,"max_calcite","dfn_volume","TEmean",619
"3",1.92025706606603e-06,"max_calcite","dfn_volume","FOsd2",619
"4",4.10163298146508e-07,"max_calcite","dfn_volume","TEsd2",619
