"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00124617281635286,"max_calcite","Pe","FOmean",368
"2",5.21982991591072e-10,"max_calcite","Pe","TEmean",368
"3",9.81185267570114e-08,"max_calcite","Pe","FOsd2",368
"4",2.20732057928663e-08,"max_calcite","Pe","TEsd2",368
