"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00015720786387629,"max_calcite","Pe","FOmean",518
"2",5.27523363181229e-09,"max_calcite","Pe","TEmean",518
"3",1.11727699082064e-05,"max_calcite","Pe","FOsd2",518
"4",1.11831162505684e-05,"max_calcite","Pe","TEsd2",518
