"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",8.98022236868922e-05,"max_calcite","Da_1_calcite","FOmean",1799
"2",6.41103009868798e-09,"max_calcite","Da_1_calcite","TEmean",1799
"3",1.05092039595821e-06,"max_calcite","Da_1_calcite","FOsd2",1799
"4",1.49629135913557e-07,"max_calcite","Da_1_calcite","TEsd2",1799
