"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00627895234981523,"max_calcite","Pe","FOmean",1310
"2",6.18080637029871e-09,"max_calcite","Pe","TEmean",1310
"3",3.24822589728146e-06,"max_calcite","Pe","FOsd2",1310
"4",2.1237874205193e-06,"max_calcite","Pe","TEsd2",1310
