,dfn_seed,curr_inflow_rate,curr_diffusion_coef,curr_porosity,curr_gypsum_rate_constant,curr_calcite_rate_constant,curr_gypsum_surface_area,curr_calcite_surface_area,dfn_p32,dfn_volume,backbone_volume,backbone_p32,final_gypsum,final_calcite,Pe,Da_1_gypsum,Da_2_gypsum,Da_1_calcite,Da_2_calcite,tau,max_calcite,min_gypsum
0,1.0,-4.263206403846,-9.567998538522,0.19,-5.009153873647,-8.09338755043,2159.444199218,2.800218465631,1.0065,0.20013,0.2,1.0,0.0,2142.73937,53089488.131355055,5.0944650393921636e-06,270.4625412444135,2.0750510943299082e-09,0.11016340044438296,0.0001167800687321868,2154.22319,0.0
0,1.0,-6.078940986559,-11.15506586262,0.24,-6.528812623889,-5.151658887246,1668.68892473,3.966070868641,1.0065,0.20013,0.2,1.0,0.0,2378.01993,24824678.840235423,1.2724246078495551e-05,315.8753223827771,0.00014995110882838858,3722.4881184019373,0.007640175051554574,2378.17337,0.0
0,1.0,-1.947107756597,-10.47194814711,0.33,-3.467809938308,-8.490219308359,595.2731219413,3.66157553769,1.0065,0.20013,0.2,1.0,0.0,0.0,50733690476.59049,1.486292250070511e-06,75405.09097283252,6.980053134528704e-12,0.35412385523733453,5.639882801122981e-07,32.9599023,0.0
0,1.0,-2.300032194899,-9.454361808873,0.33,-4.681341958785,-4.371428690814,2421.122444695,2.873244666594,1.0065,0.20013,0.2,1.0,0.0,1327.36416,2161651499.181272,2.0487861570695797e-07,442.8761667931294,2.068110713831356e-07,447.0534625026402,1.2711433142665375e-06,2059.50402,0.0
0,1.0,-7.347557190307,-6.217962845352,0.44,-7.647239451859,-7.341719891346,1674.882942328,2.391359684148,1.0065,0.20013,0.2,1.0,1180.95936,689.366694,8.431852153555985,3.296574311231015e-05,0.00027796227205510574,3.294172337810398e-05,0.00027775974120751164,0.14181413260649817,689.366694,1180.95936
0,1.0,-4.177099942904,-7.601309341383,0.11,-6.435657884875,-8.11858844799,2667.30891944,3.632504231408,1.0065,0.20013,0.2,1.0,0.0,2245.16952,1207220.8224600595,9.059979151393608e-08,0.10937395482616383,9.297378691981755e-10,0.0011223989151256848,9.577722846635785e-05,2260.40777,0.0
0,1.0,-5.220654748779,-11.24101737055,0.16,-3.047488859108,-4.475392576123,3072.796332747,2.455021099732,1.0065,0.20013,0.2,1.0,0.0,3589.19502,327501009.8299029,0.0035610520980333803,1166248.1581628262,6.574133149364821e-05,21530.352451732186,0.0010588076524179434,3590.48399,0.0
0,1.0,-1.424489242622,-7.139795550017,0.38,-3.326965180463,-6.553810252441,1639.258835393,3.907556415482,1.0065,0.20013,0.2,1.0,0.0,0.0,68311325.92939512,7.105589496886485e-07,48.539224004229936,2.0841017934165497e-10,0.014236775688011485,1.6929789774702806e-07,905.707971,0.0
0,1.0,-0.9682662239012,-9.27498097035,0.14,-7.780006384656,-6.708259141036,2848.290756184,3.574127082135,1.065,0.020130000000000002,0.02,1.0,0.0,0.0,72369690467.17764,3.226118607084808e-12,0.23347320500512983,1.881877973442315e-11,1.3619092643501989,5.9560745647685185e-09,0.979174878,0.0
0,1.0,-7.929887351127,-6.173695738086,0.13,-7.038793472609,-6.157913256905,2974.782057888,3.714813691791,1.0065,0.20013,0.2,1.0,2180.58206,184.36468,6.742718658057391,0.0001511226936387061,0.0010189778060535947,0.0005680332879696468,0.0038300886491906246,0.5420628870133626,184.36468,2180.58206
