"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.000423919477302171,"calcite_flush_6","Da_1_gypsum","FOmean",10286
"2",2.59684726873754e-09,"calcite_flush_6","Da_1_gypsum","TEmean",10286
"3",2.36666720692612e-06,"calcite_flush_6","Da_1_gypsum","FOsd2",10286
"4",1.4591314934089e-06,"calcite_flush_6","Da_1_gypsum","TEsd2",10286
