"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",0.000706019157673644,"calcite_flush_2","Da_1_gypsum","FOmean",948
"2",2.57878422208814e-07,"calcite_flush_2","Da_1_gypsum","TEmean",948
"3",24733246845735796,"calcite_flush_2","Da_1_gypsum","FOsd2",948
"4",52900170819528888,"calcite_flush_2","Da_1_gypsum","TEsd2",948
