"","tau","output_var","input_var","sobol_type","boot_num"
"1",0.0015056700107443,"calcite_flush_6","tau","FOmean",9506
"2",1.19406492185688e-08,"calcite_flush_6","tau","TEmean",9506
"3",2.04927252047946e-06,"calcite_flush_6","tau","FOsd2",9506
"4",3.46422556305892e-07,"calcite_flush_6","tau","TEsd2",9506
