"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",6.21254597589281e-05,"calcite_flush_0","dfn_volume","FOmean",14652
"2",8.94827259818952e-10,"calcite_flush_0","dfn_volume","TEmean",14652
"3",1.18547354921637e+162,"calcite_flush_0","dfn_volume","FOsd2",14652
"4",2.37912676201291e+173,"calcite_flush_0","dfn_volume","TEsd2",14652
