"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-1.09857870418517e-05,"calcite_flush_5","Pe","FOmean",7926
"2",1.53417327653806e-07,"calcite_flush_5","Pe","TEmean",7926
"3",1.55143253538227e-06,"calcite_flush_5","Pe","FOsd2",7926
"4",3.28265050923837e-07,"calcite_flush_5","Pe","TEsd2",7926
