"","tau","output_var","input_var","sobol_type","boot_num"
"1",-1.57389779286923e-05,"calcite_flush_1","tau","FOmean",1533
"2",2.21711827614517e-08,"calcite_flush_1","tau","TEmean",1533
"3",1.12260831318662e+74,"calcite_flush_1","tau","FOsd2",1533
"4",1.11923689948786e+74,"calcite_flush_1","tau","TEsd2",1533
