"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000396774210574027,"calcite_flush_3","Pe","FOmean",1689
"2",5.71800450995689e-07,"calcite_flush_3","Pe","TEmean",1689
"3",7.98826652139516e-07,"calcite_flush_3","Pe","FOsd2",1689
"4",8.07185921361204e-07,"calcite_flush_3","Pe","TEsd2",1689
