"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",0.0010026635762021,"calcite_flush_2","Da_1_gypsum","FOmean",2271
"2",7.98856939060743e-07,"calcite_flush_2","Da_1_gypsum","TEmean",2271
"3",4.32701896181321e+30,"calcite_flush_2","Da_1_gypsum","FOsd2",2271
"4",4.12626974262934e+22,"calcite_flush_2","Da_1_gypsum","TEsd2",2271
