"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",-2.78488400769947e-05,"calcite_flush_4","Da_1_calcite","FOmean",3365
"2",3.34613135699792e-07,"calcite_flush_4","Da_1_calcite","TEmean",3365
"3",5.11430397623235e-07,"calcite_flush_4","Da_1_calcite","FOsd2",3365
"4",2.46047711107705e-07,"calcite_flush_4","Da_1_calcite","TEsd2",3365
