"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",3.08708367711079e-05,"calcite_flush_0","Da_2_gypsum","FOmean",13430
"2",8.67356822693344e-09,"calcite_flush_0","Da_2_gypsum","TEmean",13430
"3",4.95203642701651e+114,"calcite_flush_0","Da_2_gypsum","FOsd2",13430
"4",5.20763959704069e+115,"calcite_flush_0","Da_2_gypsum","TEsd2",13430
